Tiempo,VAPM            :Mag,VBPM            :Mag,VCPM            :Mag,VSPM            :Mag,V1PM            :Mag,VAPM            :Ang,VBPM            :Ang,VCPM            :Ang,VSPM            :Ang,V1PM            :Ang,VAPM            :AngRefA,VBPM            :AngRefA,VCPM            :AngRefA,VSPM            :AngRefA,V1PM            :AngRefA,Frecuencia
11/06/19 12:01:37.0585,124.4800,0.0100,0.0000,0.0100,41.4900,6.8468,-166.3067,-163.9805,41.5394,6.8468,0.0000,-173.1536,189.1726,41.5394,0.0000,59.9400
11/06/19 12:01:38.0585,124.4600,0.0100,0.0100,0.0100,41.4900,-15.4068,-179.4790,177.7143,30.5387,-15.4068,0.0000,-164.0722,193.1212,30.5387,0.0000,59.9380
11/06/19 12:01:39.0585,124.5000,0.0100,0.0100,0.0100,41.5000,-37.8782,160.1875,163.6539,7.2078,-37.8782,0.0000,-161.9342,201.5322,7.2078,0.0000,59.9380
11/06/19 12:01:40.0585,124.5100,0.0100,0.0100,0.0100,41.5100,-59.8855,144.1963,140.2944,-22.0933,-59.8855,0.0000,-155.9182,200.1800,-22.0933,0.0000,59.9410
11/06/19 12:01:41.0585,124.5200,0.0100,0.0100,0.0100,41.5100,-81.0621,130.5943,106.9598,-50.4833,-81.0563,0.0000,-148.3437,188.0218,-50.4833,0.0057,59.9430
11/06/19 12:01:42.0585,124.5700,0.0100,0.0100,0.0100,41.5300,-101.9235,105.2466,96.4345,-60.8252,-101.9235,0.0000,-152.8299,198.3580,-60.8252,0.0000,59.9420
11/06/19 12:01:43.0585,124.5300,0.0100,0.0100,0.0100,41.5100,-122.4755,90.8253,80.2427,-87.0208,-122.4755,0.0000,-146.6993,202.7182,-87.0208,0.0000,59.9450
11/06/19 12:01:44.0585,124.5600,0.0100,0.0100,0.0100,41.5200,-141.2971,67.8267,50.5005,-111.5434,-141.2971,0.0000,-150.8761,191.7976,-111.5434,0.0000,59.9500
11/06/19 12:01:45.0585,124.6000,0.0100,0.0000,0.0100,41.5400,-159.0875,56.4306,50.1510,-125.6726,-159.0875,0.0000,-144.4819,209.2385,-125.6726,0.0000,59.9530
11/06/19 12:01:46.0585,124.5500,0.0100,0.0100,0.0100,41.5200,-175.5657,33.0539,20.7583,-143.4686,-175.5657,0.0000,-151.3803,196.3240,-143.4686,0.0000,59.9550
11/06/19 12:01:47.0585,124.6500,0.0100,0.0000,0.0100,41.5500,169.7617,14.5073,9.0986,-163.5451,169.7559,0.0000,-155.2544,-160.6631,-163.5451,-0.0057,59.9600
11/06/19 12:01:48.0585,124.6600,0.0100,0.0000,0.0100,41.5600,156.6753,9.0986,-9.4882,177.9550,156.6753,0.0000,-147.5767,193.8365,177.9550,0.0000,59.9670
11/06/19 12:01:49.0585,124.6000,0.0100,0.0000,0.0100,41.5300,145.7891,5.6436,-8.9267,178.3045,145.7948,0.0000,-140.1455,205.2842,178.3045,0.0057,59.9730
11/06/19 12:01:50.0585,124.6800,0.0100,0.0000,0.0100,41.5600,136.1691,-13.9000,-38.1934,169.9278,136.1691,0.0000,-150.0691,185.6375,169.9278,0.0000,59.9730
11/06/19 12:01:51.0585,124.6100,0.0100,0.0100,0.0100,41.5400,127.1565,-33.0826,-33.1227,168.1345,127.1623,0.0000,-160.2391,199.7208,168.1345,0.0057,59.9760
11/06/19 12:01:52.0585,124.6200,0.0100,0.0000,0.0100,41.5400,119.4732,-34.7499,-46.2033,156.6982,119.4789,0.0000,-154.2230,194.3235,156.6982,0.0057,59.9820
11/06/19 12:01:53.0585,124.6400,0.0100,0.0000,0.0100,41.5500,115.5198,-30.9913,-58.9001,136.7192,115.5198,0.0000,-146.5110,185.5802,136.7192,0.0000,59.9970
11/06/19 12:01:54.0585,124.6500,0.0000,0.0000,0.0100,41.5500,115.8521,-41.0123,-50.4146,140.3403,115.8521,0.0000,-156.8644,193.7334,140.3403,0.0000,60.0030
11/06/19 12:01:55.0585,124.6500,0.0100,0.0100,0.0100,41.5500,118.7283,-46.1575,-54.0471,151.8625,118.7283,0.0000,-164.8858,187.2246,151.8625,0.0000,60.0110
11/06/19 12:01:56.0585,124.6400,0.0100,0.0100,0.0100,41.5500,123.2661,-28.0176,-38.6460,153.2261,123.2661,0.0000,-151.2838,198.0879,153.2261,0.0000,60.0160
11/06/19 12:01:57.0585,124.6800,0.0100,0.0100,0.0100,41.5600,129.9869,-21.9156,-44.0146,156.8529,129.9869,0.0000,-151.9026,185.9984,156.8529,0.0000,60.0200
11/06/19 12:01:58.0585,124.6500,0.0100,0.0100,0.0100,41.5500,136.3926,-23.3939,-37.5230,173.7151,136.3926,0.0000,-159.7865,186.0844,173.7151,0.0000,60.0160
11/06/19 12:01:59.0585,124.6600,0.0100,0.0100,0.0100,41.5600,142.7181,-9.3965,-13.5103,160.9152,142.7181,0.0000,-152.1146,203.7716,160.9152,0.0000,60.0170
11/06/19 12:02:00.0585,124.6100,0.0100,0.0100,0.0100,41.5400,148.1726,2.1429,-29.5073,158.5890,148.1726,0.0000,-146.0298,182.3201,158.5890,0.0000,60.0120
11/06/19 12:02:01.0585,124.6500,0.0100,0.0000,0.0000,41.5500,152.1661,-6.8010,-8.1360,165.5676,152.1661,0.0000,-158.9671,199.6979,165.5676,0.0000,60.0100
11/06/19 12:02:02.0585,124.6700,0.0100,0.0000,0.0100,41.5600,155.5523,-10.4679,-11.6712,-166.0661,155.5523,0.0000,-166.0203,192.7765,-166.0661,0.0000,60.0060
11/06/19 12:02:03.0585,124.6100,0.0100,0.0100,0.0100,41.5400,156.8988,7.7865,-17.5612,-165.5332,156.8988,0.0000,-149.1123,185.5401,-165.5332,0.0000,60.0010
11/06/19 12:02:04.0585,124.5800,0.0100,0.0000,0.0100,41.5300,155.9305,1.9882,3.6841,-178.7055,155.9305,0.0000,-153.9423,-152.2463,-178.7055,0.0000,59.9920
11/06/19 12:02:05.0585,124.6100,0.0100,0.0000,0.0100,41.5400,151.9541,-12.5707,-18.8503,-172.6265,151.9541,0.0000,-164.5248,189.1956,-172.6265,0.0000,59.9860
11/06/19 12:02:06.0585,124.5800,0.0100,0.0000,0.0100,41.5300,145.4511,-12.3644,-16.8163,175.9840,145.4511,0.0000,-157.8155,197.7326,175.9840,0.0000,59.9790
11/06/19 12:02:07.0585,124.5900,0.0100,0.0100,0.0100,41.5300,137.5328,-14.5474,-25.4221,179.7942,137.5328,0.0000,-152.0802,197.0451,179.7942,0.0000,59.9770
11/06/19 12:02:08.0585,124.5900,0.0100,0.0100,0.0100,41.5300,129.2134,-22.0875,-35.2656,170.6154,129.2134,0.0000,-151.3010,195.5210,170.6154,0.0000,59.9760
11/06/19 12:02:09.0585,124.6600,0.0100,0.0100,0.0100,41.5500,120.9858,-28.9859,-49.6525,162.7544,120.9858,0.0000,-149.9717,189.3617,162.7544,0.0000,59.9770
11/06/19 12:02:10.0585,124.6500,0.0100,0.0000,0.0100,41.5500,113.5087,-38.1361,-80.8615,149.4446,113.5087,0.0000,-151.6447,165.6298,149.4446,0.0000,59.9820
11/06/19 12:02:11.0585,124.6600,0.0100,0.0000,0.0100,41.5600,107.0113,-29.1636,-70.9150,141.0450,107.0113,0.0000,-136.1749,182.0737,141.0450,0.0000,59.9830
11/06/19 12:02:12.0585,124.7200,0.0100,0.0000,0.0100,41.5800,101.4823,-45.3668,-75.2179,146.2246,101.4823,0.0000,-146.8491,183.2998,146.2246,0.0000,59.9870
11/06/19 12:02:13.0585,124.7300,0.0100,0.0100,0.0100,41.5800,96.9903,-60.2981,-65.2771,136.7994,96.9903,0.0000,-157.2884,197.7326,136.7994,0.0000,59.9890
11/06/19 12:02:14.0585,124.6600,0.0100,0.0000,0.0100,41.5500,93.2661,-57.2499,-88.5678,120.7795,93.2661,0.0000,-150.5160,178.1661,120.7795,0.0000,59.9910
11/06/19 12:02:15.0585,124.6100,0.0100,0.0000,0.0100,41.5400,89.5877,-59.4329,-98.7894,124.3490,89.5877,0.0000,-149.0206,171.6229,124.3490,0.0000,59.9890
11/06/19 12:02:16.0585,124.5400,0.0100,0.0100,0.0000,41.5100,85.2848,-69.4654,-78.1973,127.8842,85.2905,0.0000,-154.7502,196.5180,127.8842,0.0057,59.9900
11/06/19 12:02:17.0585,124.6100,0.0100,0.0100,0.0100,41.5400,79.8875,-73.8313,-63.5410,92.4181,79.8875,0.0000,-153.7188,216.5715,92.4181,0.0000,59.9810
11/06/19 12:02:18.0585,124.5500,0.0100,0.0100,0.0100,41.5200,72.8287,-65.6839,-89.9429,100.8520,72.8287,0.0000,-138.5125,197.2284,100.8520,0.0000,59.9800
11/06/19 12:02:19.0585,124.5700,0.0100,0.0100,0.0100,41.5300,65.2656,-95.6152,-94.8474,88.3043,65.2656,0.0000,-160.8808,199.8869,88.3043,0.0000,59.9770
11/06/19 12:02:20.0585,124.5000,0.0100,0.0100,0.0100,41.5000,56.7457,-100.4796,-113.8295,83.5774,56.7457,0.0000,-157.2253,189.4247,83.5774,0.0000,59.9760
11/06/19 12:02:21.0585,124.5200,0.0100,0.0100,0.0100,41.5100,47.6644,-114.9754,-123.3062,77.4009,47.6644,0.0000,-162.6398,189.0294,77.4009,0.0000,59.9760
11/06/19 12:02:22.0585,124.5500,0.0200,0.0000,0.0100,41.5200,38.8179,-124.3891,-132.3131,83.9956,38.8179,0.0000,-163.2070,188.8690,83.9956,0.0000,59.9750
11/06/19 12:02:23.0585,124.4700,0.0100,0.0000,0.0100,41.4900,30.4527,-119.5935,-124.4923,69.4826,30.4527,0.0000,-150.0462,205.0550,69.4826,0.0000,59.9790
11/06/19 12:02:24.0585,124.3800,0.0100,0.0000,0.0100,41.4600,23.1188,-133.5622,-147.8747,48.7587,23.1131,0.0000,-156.6810,189.0065,48.7587,-0.0057,59.9800
11/06/19 12:02:25.0585,124.5000,0.0100,0.0000,0.0100,41.5000,16.4783,-144.9411,-158.8640,49.5093,16.4783,0.0000,-161.4194,184.6577,49.5093,0.0000,59.9830
11/06/19 12:02:26.0585,124.5700,0.0100,0.0000,0.0100,41.5200,10.8060,-144.4026,-172.3056,37.1449,10.8060,0.0000,-155.2085,176.8884,37.1449,0.0000,59.9850
11/06/19 12:02:27.0585,124.6000,0.0100,0.0000,0.0100,41.5400,6.0447,-142.8326,-152.4984,41.5624,6.0447,0.0000,-148.8774,201.4568,41.5624,0.0000,59.9880
11/06/19 12:02:28.0585,124.6600,0.0100,0.0100,0.0100,41.5600,1.8392,-153.0256,-173.7666,30.5387,1.8392,0.0000,-154.8648,184.3942,30.5387,0.0000,59.9880
11/06/19 12:02:29.0585,124.6400,0.0100,0.0000,0.0100,41.5500,-2.2173,-156.2112,-141.7555,30.2350,-2.2173,0.0000,-153.9939,-139.5381,30.2350,0.0000,59.9890
11/06/19 12:02:30.0585,124.6500,0.0100,0.0100,0.0100,41.5500,-6.1421,-172.9817,-170.3919,18.7930,-6.1421,0.0000,-166.8396,-164.2498,18.7930,0.0000,59.9900
11/06/19 12:02:31.0585,124.7400,0.0100,0.0100,0.0100,41.5800,-9.7689,-174.4198,-174.2708,29.0432,-9.7689,0.0000,-164.6509,-164.5019,29.0432,0.0000,59.9920
11/06/19 12:02:32.0585,124.7800,0.0100,0.0100,0.0100,41.5900,-12.6738,-161.0126,177.4622,29.0891,-12.6738,0.0000,-148.3388,190.1360,29.0891,0.0000,59.9950
11/06/19 12:02:33.0585,124.0400,0.0100,0.0100,0.0100,41.3500,-14.6505,-157.9988,-179.3587,24.8263,-14.6505,0.0000,-143.3483,-164.7082,24.8263,0.0000,59.9970
11/06/19 12:02:34.0585,123.9600,0.0100,0.0100,0.0100,41.3200,-15.2922,-173.4057,161.0871,16.1001,-15.2922,0.0000,-158.1134,176.3793,16.1001,0.0000,59.9970
11/06/19 12:02:35.0585,123.9500,0.0100,0.0100,0.0100,41.3200,-16.2605,-170.9649,173.0333,21.1479,-16.2605,0.0000,-154.7043,189.2938,21.1479,0.0000,59.9960
11/06/19 12:02:36.0585,123.9900,0.0100,0.0100,0.0100,41.3300,-17.3205,-155.3460,179.1123,7.2135,-17.3205,0.0000,-138.0255,196.4329,7.2135,0.0000,59.9980
11/06/19 12:02:37.0585,124.0600,0.0100,0.0000,0.0000,41.3600,-17.7273,-172.9072,168.9309,21.2911,-17.7273,0.0000,-155.1799,186.6582,21.2911,0.0000,59.9980
11/06/19 12:02:38.0585,124.7800,0.0100,0.0000,0.0100,41.5900,-17.5039,-167.5558,161.8377,29.0203,-17.5039,0.0000,-150.0519,179.3415,29.0203,0.0000,60.0020
11/06/19 12:02:39.0585,124.7400,0.0100,0.0100,0.0100,41.5800,-15.9683,169.9393,-168.2204,15.3209,-15.9683,0.0000,-174.0924,-152.2521,15.3209,0.0000,60.0050
11/06/19 12:02:40.0585,124.7300,0.0100,0.0100,0.0100,41.5800,-14.3125,-173.2567,163.3675,19.2399,-14.3068,0.0000,-158.9442,177.6799,19.2399,0.0057,60.0060
11/06/19 12:02:41.0585,124.8000,0.0100,0.0100,0.0100,41.6000,-10.6284,-165.1723,172.7009,19.7900,-10.6284,0.0000,-154.5439,183.3293,19.7900,0.0000,60.0150
11/06/19 12:02:42.0585,124.7700,0.0100,0.0000,0.0100,41.5900,-5.4832,-164.9202,177.1356,31.2262,-5.4889,0.0000,-159.4370,182.6188,31.2262,-0.0057,60.0140
11/06/19 12:02:43.0585,124.7600,0.0100,0.0100,0.0100,41.5900,0.6646,-142.9702,174.9412,39.7002,0.6646,0.0000,-143.6348,174.2766,39.7002,0.0000,60.0170
11/06/19 12:02:44.0585,124.8000,0.0100,0.0000,0.0100,41.6000,7.3453,-131.3162,-157.2884,45.6246,7.3453,0.0000,-138.6615,195.3663,45.6246,0.0000,60.0170
11/06/19 12:02:45.0585,124.7100,0.0100,0.0100,0.0100,41.5700,12.5764,-158.4572,-158.4056,45.5100,12.5764,0.0000,-171.0336,189.0179,45.5100,0.0000,60.0140
11/06/19 12:02:46.0585,124.8100,0.0100,0.0000,0.0100,41.6000,17.0226,-142.9988,-156.0909,63.1285,17.0226,0.0000,-160.0214,186.8865,63.1285,0.0000,60.0110
11/06/19 12:02:47.0585,124.7300,0.0100,0.0100,0.0000,41.5800,21.0390,-135.4014,-144.5000,41.8889,21.0390,0.0000,-156.4404,194.4610,41.8889,0.0000,60.0110
11/06/19 12:02:48.0585,124.7000,0.0100,0.0100,0.0100,41.5700,25.0612,-129.5687,-146.6428,41.7858,25.0612,0.0000,-154.6298,188.2960,41.7858,0.0000,60.0120
11/06/19 12:02:49.0585,124.7200,0.0100,0.0100,0.0100,41.5700,28.7510,-126.5034,-136.3296,70.0326,28.7510,0.0000,-155.2544,194.9194,70.0326,0.0000,60.0090
11/06/19 12:02:50.0585,124.7500,0.0100,0.0000,0.0100,41.5800,32.5784,-130.9896,-114.4884,65.0479,32.5784,0.0000,-163.5680,212.9332,65.0479,0.0000,60.0110
11/06/19 12:02:51.0585,124.6000,0.0100,0.0000,0.0100,41.5400,34.9619,-116.6370,-127.5805,81.8012,34.9619,0.0000,-151.5989,197.4576,81.8012,0.0000,60.0050
11/06/19 12:02:52.0585,124.7400,0.0100,0.0000,0.0100,41.5800,37.3626,-121.4098,-116.6829,73.0349,37.3626,0.0000,-158.7723,205.9546,73.0349,0.0000,60.0050
11/06/19 12:02:53.0585,124.7400,0.0100,0.0100,0.0100,41.5800,38.3137,-105.1263,-132.9033,74.2611,38.3137,0.0000,-143.4400,188.7830,74.2611,0.0000,60.0020
11/06/19 12:02:54.0585,124.7400,0.0100,0.0000,0.0100,41.5800,38.4627,-121.6561,-139.8475,71.6942,38.4627,0.0000,-160.1188,181.6898,71.6942,0.0000,59.9990
11/06/19 12:02:55.0585,124.6400,0.0100,0.0000,0.0100,41.5500,37.5173,-124.8762,-122.2520,82.5117,37.5173,0.0000,-162.3934,200.2307,82.5117,0.0000,59.9980
11/06/19 12:02:56.0585,124.6000,0.0100,0.0000,0.0100,41.5300,35.6609,-118.0637,-131.4594,74.8799,35.6609,0.0000,-153.7246,192.8797,74.8799,0.0000,59.9920
11/06/19 12:02:57.0585,124.6100,0.0100,0.0100,0.0100,41.5400,32.6529,-111.7268,-156.3774,68.3138,32.6529,0.0000,-144.3796,170.9698,68.3138,0.0000,59.9930
11/06/19 12:02:58.0585,124.6200,0.0100,0.0100,0.0100,41.5400,29.3412,-121.9140,-136.2780,60.9742,29.3412,0.0000,-151.2551,194.3808,60.9742,0.0000,59.9890
11/06/19 12:02:59.0585,124.6400,0.0100,0.0100,0.0100,41.5500,25.9951,-134.3300,-166.2724,67.4199,25.9951,0.0000,-160.3251,167.7326,67.4199,0.0000,59.9920
11/06/19 12:03:00.0585,124.7300,0.0100,0.0100,0.0100,41.5800,23.6288,-127.1451,-155.8961,56.2358,23.6288,0.0000,-150.7738,180.4751,56.2358,0.0000,59.9960
11/06/19 12:03:01.0585,124.6500,0.0100,0.0000,0.0100,41.5500,22.3625,-129.3395,-143.7265,57.6739,22.3625,0.0000,-151.7020,193.9110,57.6739,0.0000,59.9980
11/06/19 12:03:02.0585,124.6000,0.0100,0.0100,0.0100,41.5400,21.6635,-134.8342,-163.1039,48.8733,21.6635,0.0000,-156.4977,175.2326,48.8733,0.0000,59.9980
11/06/19 12:03:03.0585,124.6400,0.0100,0.0000,0.0100,41.5500,21.4573,-114.9411,-162.4393,48.3061,21.4573,0.0000,-136.3983,176.1035,48.3061,0.0000,60.0040
11/06/19 12:03:04.0585,124.5600,0.0100,0.0000,0.0100,41.5200,22.6949,-127.1966,-147.7429,52.8955,22.6949,0.0000,-149.8915,189.5622,52.8955,0.0000,60.0040
11/06/19 12:03:05.0585,124.6500,0.0100,0.0100,0.0100,41.5500,25.6112,-135.1321,-139.7788,73.3271,25.6112,0.0000,-160.7433,194.6100,73.3271,0.0000,60.0110
11/06/19 12:03:06.0585,124.6100,0.0100,0.0000,0.0100,41.5400,30.6246,-126.8414,-146.6199,54.2992,30.6246,0.0000,-157.4660,182.7555,54.2992,0.0000,60.0170
11/06/19 12:03:07.0585,124.6600,0.0100,0.0000,0.0100,41.5500,38.0100,-128.8410,-138.6501,83.9097,38.0100,0.0000,-166.8510,183.3399,83.9097,0.0000,60.0240
11/06/19 12:03:08.0585,124.6800,0.0100,0.0000,0.0100,41.5600,48.3290,-113.3024,-129.1332,87.3990,48.3290,0.0000,-161.6314,182.5378,87.3990,0.0000,60.0330
11/06/19 12:03:09.0585,124.6500,0.0100,0.0000,0.0100,41.5500,60.8424,-100.0556,-106.3983,100.3994,60.8424,0.0000,-160.8980,192.7593,100.3994,0.0000,60.0360
11/06/19 12:03:10.0585,124.6300,0.0100,0.0000,0.0100,41.5500,74.4559,-86.5797,-107.4468,98.7321,74.4559,0.0000,-161.0355,178.0974,98.7321,0.0000,60.0400
11/06/19 12:03:11.0585,124.7400,0.0100,0.0000,0.0100,41.5800,89.2783,-59.6850,-72.9776,112.1679,89.2783,0.0000,-148.9633,197.7441,112.1679,0.0000,60.0420
11/06/19 12:03:12.0585,124.6500,0.0100,0.0000,0.0100,41.5500,104.1465,-44.8339,-71.7057,146.8434,104.1465,0.0000,-148.9805,184.1478,146.8434,0.0000,60.0390
11/06/19 12:03:13.0585,124.7400,0.0100,0.0000,0.0100,41.5800,117.7428,-45.0459,-51.0563,145.8063,117.7428,0.0000,-162.7888,191.2009,145.8063,0.0000,60.0360
11/06/19 12:03:14.0585,124.7500,0.0100,0.0100,0.0100,41.5800,130.8464,-15.5042,-27.5192,157.4545,130.8464,0.0000,-146.3506,201.6345,157.4545,0.0000,60.0350
11/06/19 12:03:15.0585,124.7100,0.0100,0.0000,0.0100,41.5700,142.7524,-32.7388,-15.7392,170.7701,142.7524,0.0000,-175.4912,201.5084,170.7701,0.0000,60.0310
11/06/19 12:03:16.0585,124.7000,0.0100,0.0000,0.0000,41.5700,154.1658,-2.5267,-3.6154,-167.8594,154.1658,0.0000,-156.6925,202.2189,-167.8594,0.0000,60.0300
11/06/19 12:03:17.0585,124.7700,0.0100,0.0100,0.0100,41.5900,164.8170,18.7300,-16.3006,-160.6287,164.8170,0.0000,-146.0870,178.8823,-160.6287,0.0000,60.0280
11/06/19 12:03:18.0585,124.6000,0.0100,0.0100,0.0100,41.5400,174.7579,33.5352,1.5413,-154.6528,174.7579,0.0000,-141.2226,-173.2166,-154.6528,0.0000,60.0270
11/06/19 12:03:19.0585,124.7300,0.0100,0.0000,0.0100,41.5800,-175.9668,35.6093,26.7858,-164.0092,-175.9668,0.0000,-148.4239,202.7526,-164.0092,0.0000,60.0270
11/06/19 12:03:20.0585,124.7000,0.0100,0.0000,0.0100,41.5700,-166.8109,54.7690,28.8599,-137.0400,-166.8109,0.0000,-138.4200,195.6708,-137.0400,0.0000,60.0260
11/06/19 12:03:21.0585,124.7100,0.0100,0.0000,0.0000,41.5700,-156.9102,63.8218,42.8515,-110.4835,-156.9045,0.0000,-139.2680,199.7617,-110.4835,0.0057,60.0270
11/06/19 12:03:22.0585,124.5900,0.0100,0.0000,0.0100,41.5300,-146.1042,62.0341,31.0371,-128.5087,-146.1042,0.0000,-151.8616,177.1414,-128.5087,0.0000,60.0320
11/06/19 12:03:23.0585,124.6600,0.0100,0.0100,0.0100,41.5600,-133.7799,67.6835,54.5055,-100.0671,-133.7799,0.0000,-158.5366,188.2854,-100.0671,0.0000,60.0340
11/06/19 12:03:24.0585,124.6700,0.0100,0.0000,0.0000,41.5600,-120.9915,81.7267,77.9280,-97.3054,-120.9915,0.0000,-157.2818,198.9195,-97.3054,0.0000,60.0380
11/06/19 12:03:25.0585,124.6500,0.0100,0.0100,0.0100,41.5500,-107.2692,98.8352,106.8051,-82.1507,-107.2692,0.0000,-153.8956,214.0742,-82.1507,0.0000,60.0390
11/06/19 12:03:26.0585,124.6600,0.0100,0.0000,0.0100,41.5500,-92.5556,118.7283,98.3769,-55.0383,-92.5556,0.0000,-148.7161,190.9325,-55.0383,0.0000,60.0440
11/06/19 12:03:27.0585,124.6500,0.0100,0.0100,0.0100,41.5500,-77.1029,128.1306,107.6072,-54.6373,-77.1029,0.0000,-154.7665,184.7101,-54.6373,0.0000,60.0450
11/06/19 12:03:28.0585,124.6400,0.0100,0.0100,0.0100,41.5500,-60.6247,143.2165,116.4078,-39.8435,-60.6247,0.0000,-156.1588,177.0325,-39.8435,0.0000,60.0470
11/06/19 12:03:29.0585,124.7200,0.0100,0.0000,0.0100,41.5700,-43.1896,168.7533,162.7773,-0.5443,-43.1896,0.0000,-148.0572,205.9669,-0.5443,0.0000,60.0480
11/06/19 12:03:30.0585,124.6500,0.0100,0.0100,0.0100,41.5500,-25.6628,173.8927,169.2345,-6.3713,-25.6628,0.0000,-160.4445,194.8973,-6.3713,0.0000,60.0500
11/06/19 12:03:31.0585,124.7100,0.0100,0.0000,0.0100,41.5700,-7.9183,-173.1708,-175.4053,27.1296,-7.9183,0.0000,-165.2525,-167.4870,27.1296,0.0000,60.0500
11/06/19 12:03:32.0585,124.6500,0.0100,0.0000,0.0100,41.5500,9.7288,-160.0271,-169.4924,54.0070,9.7288,0.0000,-169.7559,180.7788,54.0070,0.0000,60.0490
11/06/19 12:03:33.0585,124.7400,0.0100,0.0100,0.0100,41.5800,26.2529,-131.7516,-141.9675,53.9898,26.2529,0.0000,-158.0046,191.7796,53.9898,0.0000,60.0450
11/06/19 12:03:34.0585,124.6600,0.0100,0.0100,0.0100,41.5600,42.7999,-112.8956,-130.1588,97.0934,42.7999,0.0000,-155.6956,187.0412,97.0934,0.0000,60.0440
11/06/19 12:03:35.0585,124.6500,0.0100,0.0000,0.0100,41.5500,59.2725,-78.9421,-98.2565,110.4720,59.2725,0.0000,-138.2146,202.4710,110.4720,0.0000,60.0460
11/06/19 12:03:36.0585,124.6700,0.0100,0.0000,0.0100,41.5600,75.1377,-88.0522,-97.5346,108.3119,75.1377,0.0000,-163.1898,187.3277,108.3119,0.0000,60.0430
11/06/19 12:03:37.0585,124.6700,0.0100,0.0100,0.0100,41.5600,90.0518,-61.5299,-70.0613,121.0431,90.0518,0.0000,-151.5817,199.8869,121.0431,0.0000,60.0410
11/06/19 12:03:38.0585,124.6500,0.0100,0.0000,0.0000,41.5500,104.0090,-50.9245,-57.5250,137.4239,104.0148,0.0000,-154.9335,198.4660,137.4239,0.0057,60.0380
11/06/19 12:03:39.0585,124.6600,0.0100,0.0000,0.0100,41.5600,117.5022,-20.8729,-44.3813,151.5989,117.5022,0.0000,-138.3750,198.1165,151.5989,0.0000,60.0360
11/06/19 12:03:40.0585,124.8000,0.0100,0.0100,0.0100,41.6000,130.4167,-16.7074,-32.9279,178.3388,130.4167,0.0000,-147.1241,196.6555,178.3388,0.0000,60.0350
11/06/19 12:03:41.0585,124.7600,0.0100,0.0100,0.0100,41.5900,143.4744,4.8873,-10.8633,177.4737,143.4744,0.0000,-138.5870,205.6624,177.4737,0.0000,60.0350
11/06/19 12:03:42.0585,124.7700,0.0100,0.0000,0.0100,41.5900,156.6810,8.5886,-12.3644,179.6051,156.6810,0.0000,-148.0924,190.9545,179.6051,0.0000,60.0360
11/06/19 12:03:43.0585,124.7800,0.0100,0.0000,0.0100,41.5900,170.3346,15.9053,26.2185,-165.5275,170.3346,0.0000,-154.4293,-144.1161,-165.5275,0.0000,60.0390
11/06/19 12:03:44.0585,124.7900,0.0100,0.0100,0.0100,41.6000,-175.1761,34.0452,25.7659,-149.6050,-175.1761,0.0000,-150.7787,200.9420,-149.6050,0.0000,60.0390
11/06/19 12:03:45.0585,124.7600,0.0100,0.0000,0.0100,41.5900,-161.0126,36.9214,24.5341,-124.9965,-161.0126,0.0000,-162.0660,185.5467,-124.9965,0.0000,60.0400
11/06/19 12:03:46.0585,124.8300,0.0100,0.0100,0.0100,41.6100,-146.3907,60.1892,43.5391,-121.6905,-146.3907,0.0000,-153.4201,189.9298,-121.6905,0.0000,60.0420
11/06/19 12:03:47.0585,124.8000,0.0100,0.0000,0.0100,41.6000,-132.1814,73.5277,71.8661,-91.0315,-132.1871,0.0000,-154.2910,204.0475,-91.0315,-0.0057,60.0380
11/06/19 12:03:48.0585,124.8000,0.0100,0.0100,0.0100,41.6000,-118.6252,83.5774,70.7374,-89.1408,-118.6252,0.0000,-157.7975,189.3626,-89.1408,0.0000,60.0370
11/06/19 12:03:49.0585,124.7500,0.0100,0.0100,0.0100,41.5900,-105.5560,84.3910,79.5495,-61.1002,-105.5560,0.0000,-170.0530,185.1055,-61.1002,0.0000,60.0350
11/06/19 12:03:50.0585,124.6500,0.0100,0.0100,0.0100,41.5500,-94.0510,121.2608,107.6530,-57.7484,-94.0453,0.0000,-144.6882,201.7041,-57.7484,0.0057,60.0310
11/06/19 12:03:51.0585,124.7100,0.0100,0.0000,0.0100,41.5700,-83.4284,121.0431,111.7497,-36.7953,-83.4284,0.0000,-155.5286,195.1781,-36.7953,0.0000,60.0290
11/06/19 12:03:52.0585,124.6800,0.0100,0.0100,0.0100,41.5600,-73.2355,122.7447,119.1752,-40.7316,-73.2355,0.0000,-164.0198,192.4107,-40.7316,0.0000,60.0260
11/06/19 12:03:53.0585,124.6800,0.0100,0.0100,0.0100,41.5600,-63.9650,160.5370,116.8605,-36.3943,-63.9650,0.0000,-135.4979,180.8255,-36.3943,0.0000,60.0260
11/06/19 12:03:54.0585,124.6400,0.0100,0.0100,0.0100,41.5500,-54.7977,150.4874,130.3765,-27.2098,-54.7920,0.0000,-154.7150,185.1742,-27.2098,0.0057,60.0250
11/06/19 12:03:55.0585,124.6300,0.0100,0.0100,0.0100,41.5500,-46.4669,168.9366,137.7734,-17.5669,-46.4669,0.0000,-144.5965,184.2403,-17.5669,0.0000,60.0240
11/06/19 12:03:56.0585,124.5700,0.0100,0.0000,0.0100,41.5200,-38.5658,174.3568,165.9171,8.1475,-38.5658,0.0000,-147.0774,204.4829,8.1475,0.0000,60.0210
